Distance;Current_Velocity;Target_Velocity;Move;Value
25;-200;-120;ROLL_LEFT;-3,9808862650996
25;-200;-120;ROLL_RIGHT;-1,55927337956682
25;-200;-120;NO_ACTION;-4,10583730459041
5;-200;-120;ROLL_LEFT;8,90425510979456
5;-200;-120;ROLL_RIGHT;-1,797708774143
5;-200;-120;NO_ACTION;-1,61928685877953
2;-180;-120;ROLL_LEFT;-0,463919660784175
2;-180;-120;ROLL_RIGHT;19,3343132714259
2;-180;-120;NO_ACTION;2,82791052428728
0;180;120;ROLL_LEFT;5,71018068633177
0;180;120;ROLL_RIGHT;7,00152047201502
0;180;120;NO_ACTION;12,57070424741
2;180;120;ROLL_LEFT;29,3565642626135
2;180;120;ROLL_RIGHT;-22,1050847367982
2;180;120;NO_ACTION;-15,9554972508751
5;180;120;ROLL_LEFT;32,1482291220659
5;180;120;ROLL_RIGHT;-39,7027825398589
5;180;120;NO_ACTION;-23,9386985434689
12;200;120;ROLL_LEFT;1,52096784113928
12;200;120;ROLL_RIGHT;-9,3959768566018
12;200;120;NO_ACTION;-18,7023339107716
14;200;120;ROLL_LEFT;16,4352263991779
14;200;120;ROLL_RIGHT;-10,0000001490116
14;200;120;NO_ACTION;-19,0000000447035
17;200;120;ROLL_LEFT;6,92135825657455
17;200;120;ROLL_RIGHT;0
17;200;120;NO_ACTION;-18,0351374657724
19;200;120;ROLL_LEFT;2,09507871753268
19;200;120;ROLL_RIGHT;-10,0000001490116
19;200;120;NO_ACTION;-10,0000001490116
22;200;120;ROLL_LEFT;16,0482046987297
22;200;120;ROLL_RIGHT;-14,3703849543404
22;200;120;NO_ACTION;-9,87443369195082
24;200;120;ROLL_LEFT;11,4800434586504
24;200;120;ROLL_RIGHT;0
24;200;120;NO_ACTION;-9,90500014737249
22;-200;120;ROLL_LEFT;137,395734066302
22;-200;120;ROLL_RIGHT;24,2641716506354
22;-200;120;NO_ACTION;25,0939735463694
19;-200;120;ROLL_LEFT;136,581618999313
19;-200;120;ROLL_RIGHT;21,5527691494548
19;-200;120;NO_ACTION;18,1010729117341
17;-200;120;ROLL_LEFT;134,49697680749
17;-200;120;ROLL_RIGHT;20,1646293663872
17;-200;120;NO_ACTION;16,7966128267181
14;-200;120;ROLL_LEFT;120,786318751583
14;-200;120;ROLL_RIGHT;123,175491686843
14;-200;120;NO_ACTION;121,528939266471
12;-200;120;ROLL_LEFT;125,928616507588
12;-200;120;ROLL_RIGHT;127,307840390723
12;-200;120;NO_ACTION;126,528368657463
10;-200;120;ROLL_LEFT;28,7093013179302
10;-200;120;ROLL_RIGHT;142,508264542595
10;-200;120;NO_ACTION;31,1945951748112
7;-200;120;ROLL_LEFT;24,3384309925845
7;-200;120;ROLL_RIGHT;140,490600350515
7;-200;120;NO_ACTION;26,4878692563541
5;-200;120;ROLL_LEFT;18,1543703809757
5;-200;120;ROLL_RIGHT;136,903711653262
5;-200;120;NO_ACTION;22,8229583502768
2;-200;120;ROLL_LEFT;-19,3401935110694
2;-200;120;ROLL_RIGHT;120,581858146329
2;-200;120;NO_ACTION;5,01369040881899
0;-200;120;ROLL_LEFT;1,78386283015293
0;-200;120;ROLL_RIGHT;115,705459713938
0;-200;120;NO_ACTION;-11,3276906280658
3;200;-120;ROLL_LEFT;69,5595191252027
3;200;-120;ROLL_RIGHT;-16,9530697331055
3;200;-120;NO_ACTION;-30,8994331209454
5;180;-120;ROLL_LEFT;120,994587077018
5;180;-120;ROLL_RIGHT;-8,10045015537957
5;180;-120;NO_ACTION;-13,984019538931
7;160;-120;ROLL_LEFT;119,656564767834
7;160;-120;ROLL_RIGHT;3,83548509362946
7;160;-120;NO_ACTION;7,02683696930924
11;180;-120;ROLL_LEFT;55,8085482647137
11;180;-120;ROLL_RIGHT;-37,6418187289264
11;180;-120;NO_ACTION;-32,2733019188947
