Distance;Current_Velocity;Target_Velocity;Move;Value
67;20;0;ROLL_LEFT;-2,6763422040495
67;20;0;ROLL_RIGHT;-2,65113665631372
67;20;0;NO_ACTION;-2,74254765369205
67;0;0;ROLL_LEFT;-3,31856781641773
67;0;0;ROLL_RIGHT;-3,03613979699329
67;0;0;NO_ACTION;-3,07361574963521
68;20;0;ROLL_LEFT;-3,30404819255383
68;20;0;ROLL_RIGHT;-3,02455729345839
68;20;0;NO_ACTION;-3,09633638197564
68;40;0;ROLL_LEFT;-2,52413142729492
68;40;0;ROLL_RIGHT;-2,52200558334259
68;40;0;NO_ACTION;-2,494525952519
69;20;0;ROLL_LEFT;-4,63206092005562
69;20;0;ROLL_RIGHT;-4,94990142105004
69;20;0;NO_ACTION;-4,54085578533561
69;0;0;ROLL_LEFT;-4,97494460579879
69;0;0;ROLL_RIGHT;-5,34264447114742
69;0;0;NO_ACTION;-5,11917703291255
69;-20;0;ROLL_LEFT;-4,73620824325167
69;-20;0;ROLL_RIGHT;-5,26492420062075
69;-20;0;NO_ACTION;-4,76600342828358
68;-20;0;ROLL_LEFT;-3,96733227966966
68;-20;0;ROLL_RIGHT;-4,02058859443955
68;-20;0;NO_ACTION;-3,96849651231477
67;-20;0;ROLL_LEFT;-3,30294994712283
67;-20;0;ROLL_RIGHT;-3,36833823203697
67;-20;0;NO_ACTION;-3,38113993727389
67;-40;0;ROLL_LEFT;-3,10370320772089
67;-40;0;ROLL_RIGHT;-3,13656738888218
67;-40;0;NO_ACTION;-3,25534925367063
66;-40;0;ROLL_LEFT;-2,84283173910137
66;-40;0;ROLL_RIGHT;-2,90424188090073
66;-40;0;NO_ACTION;-2,86038876468026
66;-20;0;ROLL_LEFT;-3,06830426751173
66;-20;0;ROLL_RIGHT;-3,07321127092556
66;-20;0;NO_ACTION;-3,06426659167134
65;-20;0;ROLL_LEFT;-2,60688312064859
65;-20;0;ROLL_RIGHT;-2,53042600534677
65;-20;0;NO_ACTION;-2,49825691966749
64;-20;0;ROLL_LEFT;-2,0252646008426
64;-20;0;ROLL_RIGHT;-1,97251616865749
64;-20;0;NO_ACTION;-2,15622680737827
64;0;0;ROLL_LEFT;-1,92073180485762
64;0;0;ROLL_RIGHT;-1,93584121384864
64;0;0;NO_ACTION;-2,06781417554342
63;-20;0;ROLL_LEFT;-1,79698181868671
63;-20;0;ROLL_RIGHT;-1,80301895660976
63;-20;0;NO_ACTION;-1,91074165585321
62;-20;0;ROLL_LEFT;-1,78057231109333
62;-20;0;ROLL_RIGHT;-1,79842878736111
62;-20;0;NO_ACTION;-1,71038054686325
61;-20;0;ROLL_LEFT;-1,75532425147602
61;-20;0;ROLL_RIGHT;-2,1594712813024
61;-20;0;NO_ACTION;-1,82943844058982
60;-20;0;ROLL_LEFT;-1,58663071793992
60;-20;0;ROLL_RIGHT;-1,78662091632245
60;-20;0;NO_ACTION;-1,6249503314484
59;-20;0;ROLL_LEFT;-1,58901451573363
59;-20;0;ROLL_RIGHT;-1,62478810856624
59;-20;0;NO_ACTION;-1,4798658041689
58;-20;0;ROLL_LEFT;-1,6709630384013
58;-20;0;ROLL_RIGHT;-1,77101052764127
58;-20;0;NO_ACTION;-1,65073325088391
57;-20;0;ROLL_LEFT;-1,50055814894441
57;-20;0;ROLL_RIGHT;-1,38504100246832
57;-20;0;NO_ACTION;-1,30799194470047
56;-20;0;ROLL_LEFT;-1,40831834733453
56;-20;0;ROLL_RIGHT;-1,39464448923028
56;-20;0;NO_ACTION;-1,32271753749261
55;-20;0;ROLL_LEFT;-1,40140681450359
55;-20;0;ROLL_RIGHT;-1,40068422278389
55;-20;0;NO_ACTION;-1,52802184402946
54;-20;0;ROLL_LEFT;-1,39030711453393
54;-20;0;ROLL_RIGHT;-1,58775795656446
54;-20;0;NO_ACTION;-1,37002070176513
53;-20;0;ROLL_LEFT;-1,46037485461914
53;-20;0;ROLL_RIGHT;-1,3208304841313
53;-20;0;NO_ACTION;-1,38377616689299
52;-20;0;ROLL_LEFT;-1,11537072596685
52;-20;0;ROLL_RIGHT;-1,09071665790838
52;-20;0;NO_ACTION;-1,36978176716241
52;-40;0;ROLL_LEFT;-1,15282519423509
52;-40;0;ROLL_RIGHT;-1,20733207320334
52;-40;0;NO_ACTION;-1,28322001928175
51;-40;0;ROLL_LEFT;-1,25260891941241
51;-40;0;ROLL_RIGHT;-1,27345674412171
51;-40;0;NO_ACTION;-1,37884191321201
50;-20;0;ROLL_LEFT;-1,07777872027329
50;-20;0;ROLL_RIGHT;-1,26176565367018
50;-20;0;NO_ACTION;-1,0162379199389
50;0;0;ROLL_LEFT;-1,09146994246873
50;0;0;ROLL_RIGHT;-1,09812414168817
50;0;0;NO_ACTION;-1,84825483531654
51;0;0;ROLL_LEFT;-0,911584688815241
51;0;0;ROLL_RIGHT;-1,04460290948161
51;0;0;NO_ACTION;-0,950937963503642
52;0;0;ROLL_LEFT;-1,1327637610615
52;0;0;ROLL_RIGHT;-1,46579854517863
52;0;0;NO_ACTION;-1,22075836880918
65;-60;0;ROLL_LEFT;-2,30815564512151
65;-60;0;ROLL_RIGHT;-2,35965506965864
65;-60;0;NO_ACTION;-2,30613784003607
64;-60;0;ROLL_LEFT;-2,12115141983723
64;-60;0;ROLL_RIGHT;-2,15308776851973
